ID,Main Category,Sub Categories,Title,Description,Ring Size,Length,Packaging,Price,Image URL
114622140,古巴產品,好友,好友 逍遥#3鱼雷 25支 125*54 Epicure,2023年9月新发布，是逍遥系列里最粗的一款。中度酒体，延续品牌的特性，就是低强度混合酒味道，具有多样而细腻的香气，辅以微苦和木质的色调，凸显了的优雅和复杂性。这种哈瓦那雪雪的味道较淡，对于那些寻求精致而芳香的哈瓦那雪雪的人来说是一个有吸引力的选择。,54,125mm,25支,MOP$7080.00,https://img.pospal.cn/productImages/3896373/c10fc188-6f9d-40fa-b756-b9c7420fa56e_200x200.jpg
78946325,古巴產品,好友,好友 逍遥特选(特级贵族) 10支 141*50 Epicure Especial,,50,141mm,10支,MOP$3280.00/澳门币,https://img.pospal.cn/productImages/3896373/4185748b-4a5a-4d1a-9e30-436b5253feb3_200x200.jpg
67021977,古巴產品,好友,好友 豪华贵族 10支 115*52 Epicure de Luxe LCDH,,52,115mm,10支,MOP$3788.00/澳门币,https://img.pospal.cn/productImages/3896373/adf449f8-3d84-4116-8e54-2cd6eddf189c_200x200.jpg
78609490,古巴產品,好友,好友 市长 25支 100*35 Mairs,,35,100mm,25支,MOP$2383.00/澳门币,https://img.pospal.cn/productImages/3896373/ac80b152-cc13-4b5a-98fe-1e8dc083b5cb_200x200.jpg
124786252,古巴產品,帕特加斯,帕特加斯 大师礼盒 3支 Linea Maestra,这款礼盒在第23届哈瓦那节上在全球首次亮相，是三款全新“超优质”维托拉的系列，采用仅产自古巴著名种植区比那尔德里奥圣路易斯地区的单一原产烟叶。该系列据说是向“独特的origen（起源）、将哈瓦那雪茄变成rito（仪式）的学习和传统以及为哈瓦那雪茄爱好者创造出杰作成为可能”的maestro（大师）致敬。 三支尺寸分别为Meastro(132*56)，Origen(154*46)，Rito(168*52),N/A,N/A,N/A,MOP$3428.00,https://img.pospal.cn/productImages/3823360/b92a6375-2703-4c35-ab0d-de72ac146b9b_200x200.jpg
125725678,古巴產品,帕特加斯,帕特加斯 大师 20支 132*56 Maestro,Maestro包裹在精美的陈年珈衣叶中，提供与帕特加斯标志性强度和复杂性相协调的风味交响乐。Maestro是特殊沉思时刻的完美选择，是雪雪制作艺术的证明，提供平衡、令人满意的烟雾。,56,132mm,20支,MOP$12609.00,https://img.pospal.cn/productImages/3823360/135cd087-4584-48be-9d54-ce553b368dde_200x200.jpg
125723071,古巴產品,帕特加斯,帕特加斯 起源 20支 154*46 Origen,代表着拥抱古巴雪雪传统的根源，154*46是对帕特加斯最佳雪雪经典优雅的致敬。这款中等到浓郁的雪雪经过巧妙的卷制，提供一系列顺滑而复杂的风味，带有淡淡的香料、泥土和微妙的甜味，在味蕾上挥之不去。非常适合寻求精致而又无误的古巴吸烟体验的爱好者。,46,154mm,20支,MOP$12609.00,https://img.pospal.cn/productImages/3823360/405dd380-1d5f-4bcb-920a-3e731559f2d8_200x200.jpg
125725954,古巴產品,帕特加斯,帕特加斯 仪式 20支 168*52 Rito,Rito为168*52，是雪雪制造商艺术的完美体现。这种大胆而微妙的混合带来了层次的复杂性，具有浓郁的皮革、可可和一丝胡椒的味道。Rito专为那些欣赏更长、更具吸引力的人士而打造的，每次抽吸都会产生烟雾并陶醉于工艺和传统中。,52,168mm,20支,MOP$12888.00,https://img.pospal.cn/productImages/3823360/c81a1b41-e138-48f4-9c66-ca2961b19b0e_200x200.jpg
102128358,古巴產品,帕特加斯,帕特加斯 联盟 20支 167*45 Aliados LCDH,帕特加斯联盟是在2022年专为全球特许经营推出的新款产品。装在一个带有双色盖子的木盒中，并用黑色带有金色品牌字样的绒布包作为木盒的包裹，木盒盖子四周带有蓝色、黄色和红色的Partagas主题色。口味浓郁度高，采用称为Delirios的全新规格。选用Vuelta Abajo地区种植的一系列草叶纯手工卷制，泥土的香气伴随着淡淡的皮革味飘散而出，为寻求精致和强烈乐趣的爱好者提供了平衡的体验。,45,167mm,20支,MOP$16888.00,https://img.pospal.cn/productImages/3896373/605d8031-391c-4669-afdb-ff7aeb7783d3_200x200.jpg
102128703,古巴產品,帕特加斯,帕特加斯 巨皇冠(路西塔尼亚) 10支 194*49 Lusitanias,,49,194mm,10支,MOP$5180.00,https://img.pospal.cn/productImages/3896373/5801256f-dd3c-40bd-8f5b-af4eed8b4987_200x200.jpg
75032086,古巴產品,帕特加斯,帕特加斯 盘蛇 9支 146*39 Culebras LCDH,"更多信息
帕特加斯 库莱巴斯在1960年代开始发行，2005年停产，最早是由机器制作，人工卷成麻花状。直至2007年再度生产，换标后转成全手工制作。包装由锡纸包裹改为木盒存放。虽然形状扭曲，但不影响抽的顺畅度，口味是一贯的帕特加斯风味，木香挟着淡淡的烤土司味，最后段的木香更明显，完成后香气在口腔持久不散。不论自用或是送礼也是一款别致的礼物。",39,146mm,9支,MOP$3416.00/澳门币,https://img.pospal.cn/productImages/3896373/d56e37b0-8fbe-4113-83aa-7f80f4e1fdaf_200x200.jpg
84082254,古巴產品,帕特加斯,帕特加斯 所罗门 10支 184*57 Salomones LCDH,此款雪茄以古巴Vuelta Abajo区域最好的烟叶所造，这款不规则型雪茄有强烈的味道，当中混合了皮革，土香和辣味。,57,184mm,10支,MOP$6088.00/澳门币,https://img.pospal.cn/productImages/3896373/30ed4965-d79b-44bd-b282-f7dbe7f11253_200x200.jpg
112845662,古巴產品,帕特加斯,帕特加斯 马杜罗1号 25支 130*52 Maduro No.1',丰富了哈伯纳斯的传统，采用古巴成熟茄衣，经过漫长而复杂的自然发酵过程而获得。这一过程使茄衣叶子在黑暗和纹理中增强其颜色增益。。一开始就有浓郁的巧克力味，还有甜杏干的味。总体来说味道很甜、很顺滑，酒体处于中等水平。一些辛辣味（黑胡椒）以及一些浓咖啡和烤烟草的味道随之而来。到中段，味道仍然非常平衡，展示了马杜罗一号的伟大配方，现在添加了烤杏仁。身体保持在同一水平，整体感觉仍然非常光滑和柔滑,52,130mm,25支,MOP$8381.00,https://img.pospal.cn/productImages/3896373/64560ba3-a672-41d6-b768-6e1a8bf6f4a5_200x200.jpg
86076901,古巴產品,帕特加斯,帕特加斯 马杜罗3号 25支 145*50 Maduro No.3',Partagas Maduro No. 3在2019年哈瓦那古巴雪茄节上发布，是帕塔加斯'Maduro'系列最新成员，也是尺寸最大的一款。每盒装25支，是深色古巴雪茄和油性茄衣雪茄爱好者的理想之选。 一款风味浓郁的雪茄，带有大量奶油味和木质味，结构极佳，没有任何苦味。适合在晚餐后与咖啡搭配的中型雪茄。,50,145mm,N/A,MOP$8381.00/澳门币,https://img.pospal.cn/productImages/3896373/3cd26086-69b1-48a7-aef9-f36c39649d39_200x200.jpg
78229092,古巴產品,帕特加斯,帕特加斯 D4' 10支 124*50 Serie D4',,50,124mm,10支,MOP$2967.00/澳门币,https://img.pospal.cn/productImages/3896373/e8939427-9bb0-49c1-a538-932cd8d3f34d_200x200.jpg
67014313,古巴產品,帕特加斯,帕特加斯 D4' 25支 124*50 Serie D4',,50,124mm,25支,MOP$6688.00/澳门币,https://img.pospal.cn/productImages/3896373/e2a57730-9bc4-416f-98f7-4d0d85090ccc_200x200.jpg
85306838,古巴產品,帕特加斯,帕特加斯 D5 10支 110*50 Serie D5',,50,110mm,10支,MOP$2710.00/澳门币,https://img.pospal.cn/productImages/3896373/5f188d5e-ad9b-4c1f-b8df-37177dda16ee_200x200.jpg
70638923,古巴產品,帕特加斯,帕特加斯 D5 25支 110*50 Serie D5',,50,110mm,25支,MOP$5798.00/澳门币,https://img.pospal.cn/productImages/3896373/9efd80d5-b9e3-4134-9990-2f09570446fe_200x200.jpg
67021413,古巴產品,帕特加斯,帕特加斯 D6 20支 90*50 Serie D6',,50,90mm,20支,MOP$4520.00/澳门币,https://img.pospal.cn/productImages/3896373/2fd3e0e2-392b-40aa-baab-e6dfc9fe27d0_200x200.jpg
78944558,古巴產品,帕特加斯,帕特加斯 D6 纸盒5支 Serie D6' 90*50,,50,90mm,5支,MOP$998.00/澳门币,https://img.pospal.cn/productImages/3896373/8f82d634-89b7-4c4b-b159-6df6b328c086_200x200.jpg
78944655,古巴產品,帕特加斯,帕特加斯 D6 纸盒25支(5盒) 90*50 Serie D6',,50,90mm,25支,MOP$4990.00/澳门币,https://img.pospal.cn/productImages/3896373/f81e6276-4ebb-4d17-8dbe-dae9ab815dff_200x200.jpg
67014303,古巴產品,帕特加斯,帕特加斯 E2' 25支 140*54 Serie E2',,54,140mm,25支,MOP$8138.00/澳门币,https://img.pospal.cn/productImages/3896373/baf9de3a-9345-4e6c-a4f0-901d994643e8_200x200.jpg
67019843,古巴產品,帕特加斯,帕特加斯 E2' 5支 140*54 Serie E2',,54,140mm,5支,MOP$1870.00/澳门币,https://img.pospal.cn/productImages/3896373/75c5cce7-2a9b-493d-9897-6111205ac330_200x200.jpg
67019875,古巴產品,帕特加斯,帕特加斯 P2 25支 156*52 Serie P2',,52,156mm,25支,MOP$8388.00/澳门币,https://img.pospal.cn/productImages/3896373/3a8eda02-2e17-4432-abcd-a43783f985b9_200x200.jpg
78944106,古巴產品,帕特加斯,帕特加斯 P2 10支 156*52 Serie P2',,52,156mm,10支,MOP$3480.00/澳门币,https://img.pospal.cn/productImages/3896373/cc9413af-769c-4c55-ae6f-697ee3fddd2f_200x200.jpg
109118488,古巴產品,帕特加斯,帕特加斯 P2 铝管3支 156*52 Serie P2',,52,156mm,3支,MOP$1128.00,https://img.pospal.cn/productImages/3896373/53afdd4b-ee0b-4ab7-af1f-eb1f2bf5ea0f_200x200.jpg
109118439,古巴產品,帕特加斯,帕特加斯 P2 铝管15支(5盒) 156*52 Serie P2',,52,156mm,15支,MOP$5640.00,https://img.pospal.cn/productImages/3896373/7b7793c4-b3c8-4ee2-bf1f-0d7dc8be3f56_200x200.jpg
70038181,古巴產品,帕特加斯,帕特加斯 短号 25支 110*42 Shorts,"主体: 中浓 - 浓味( Medium - Full )68%，
口味：木质、奶油、胡椒、辛辣、桔子。
在微皇冠(the tres petit)中，这个小家伙是独一无二的，它的光滑、新鲜和小巧，使它适合初学者和中级的人。用香草、雪松、青椒和花生来炸，这雪茄就会在口感上留下一层糖和奶油味。",42,110mm,25支,MOP$3278.00/澳门币,https://img.pospal.cn/productImages/3896373/d2a8a3f3-e794-4dc9-8c0b-10fd127c828e_200x200.jpg
82369390,古巴產品,帕特加斯,帕特加斯 短号 50支 110*42 Shorts,,42,110mm,50支,MOP$6288.00/澳门币,https://img.pospal.cn/productImages/3896373/c97999db-8dd5-4405-a17c-b3e1d7572906_200x200.jpg
70854275,古巴產品,帕特加斯,帕特加斯 特级小皇冠 25支 132*42 Petit Coronas Especiales,,42,132mm,25支,MOP$2998.00/澳门币,https://img.pospal.cn/productImages/3896373/deb9adb8-829c-4b23-b30a-1033d980f1af_200x200.jpg
70638669,古巴產品,帕特加斯,帕特加斯 贵族 25支 129*40 Aristocrats,,40,129mm,25支,MOP$2930.00/澳门币,https://img.pospal.cn/productImages/3896373/8e3847d5-ba58-4e96-8950-5787bfa4e3b2_200x200.jpg
70854374,古巴產品,帕特加斯,帕特加斯 超级 25支 140*40 Super,,40,140mm,25支,MOP$2920.00/澳门币,https://img.pospal.cn/productImages/3896373/bda268e1-d78c-41c8-b389-4bd9e354e869_200x200.jpg
70851910,古巴產品,帕特加斯,帕特加斯 妙丽 25支 129*42 Mille Fleurs,,42,129mm,25支,MOP$2998.00/澳门币,https://img.pospal.cn/productImages/3896373/089ba990-a733-4a74-923b-1c1c6e94272a_200x200.jpg
101980983,古巴產品,帕特加斯,帕特加斯 妙丽 10支 129*42 Mille Fleurs,,42,129mm,10支,MOP$1458.00,https://img.pospal.cn/productImages/3896373/7fa66815-9f31-45e6-9196-40abe3f5be01_200x200.jpg
62114314,古巴產品,帕特加斯,帕特加斯 奇科(必路士) 25支 106*29 Chicos,提供了一个中等浓郁、经典的古巴风味。带有甜香草、焦糖的香气与泥土和浓郁的咖啡味混合在一起，充满帕特加斯风味，味道浓郁可口，也令人惊讶它的回味悠长而强烈。该系列采用玻璃纸单独包装，非常适合在旅行或在户外度过一天时随身携带。早上搭配咖啡一同享用，浓郁的豆香味在20分钟的享茄时间内，完美呈现,29,106mm,25支,MOP$399.00/澳门币,https://img.pospal.cn/productImages/3823360/280dbf21-8b41-49cb-97c7-67d3ad5b4d2f_200x200.jpg
133065592,古巴產品,帕特加斯,帕特加斯 普列图 5支 109*27 Puritos,迷你型雪雪尺寸，属于机制细小型雪雪，适合在时间并不充裕及初学者享用。别抽太快，太热会影响口感，放轻松慢慢地享用哦！,27,109mm,5支,MOP$65.00,https://img.pospal.cn/productImages/3823360/24063be6-fad4-4835-9521-b058bdf36cae_200x200.jpg
133065614,古巴產品,帕特加斯,帕特加斯 普列图 50支(10盒) 109*27 Puritos,迷你型雪雪尺寸，属于机制细小型雪雪，适合在时间并不充裕及初学者享用。别抽太快，太热会影响口感，放轻松慢慢地享用哦！,27,109mm,50支,MOP$620.00,https://img.pospal.cn/productImages/3823360/96b10f82-869a-4679-9b85-4ccebe2f7fc7_200x200.jpg
130548593,古巴產品,帕特加斯,帕特加斯 迷你-2023年限量版 20支 82*20 Mini,这款雪雪很温和，口感始终如一， 花香特别明显，甜味的余韵在口中停留。 除此之外，微妙地散发出檀木香和香料的香气，活泼中多了一份沉稳。,20,82mm,20支,MOP$110.00,https://img.pospal.cn/productImages/3823360/bcc64560-cd55-4e1c-87ee-3ac8fc80024e_200x200.jpg
130548560,古巴產品,帕特加斯,帕特加斯 迷你-2023年限量版 100支(5盒) 82*20 Mini,这款雪雪很温和，口感始终如一， 花香特别明显，甜味的余韵在口中停留。 除此之外，微妙地散发出檀木香和香料的香气，活泼中多了一份沉稳。,20,82mm,100支,MOP$540.00,https://img.pospal.cn/productImages/3823360/64312736-d9ca-4b18-ac2d-54bceca1e719_200x200.jpg
125963246,古巴產品,帕特加斯,帕特加斯 俱乐部-黑色 10支 97*22 Serie Club,,22,97mm,10支,MOP$85.00,https://img.pospal.cn/productImages/3823360/549e6bae-d41b-4d56-9ab2-68e140bd1491_200x200.jpg
125963515,古巴產品,帕特加斯,帕特加斯 俱乐部-黑色 100支(10盒) 97*22 Serie Club,,22,97mm,100支,MOP$810.00,https://img.pospal.cn/productImages/3823360/feded102-1c5c-4cc2-a210-dfd6c0f50adb_200x200.jpg
62114223,古巴產品,帕特加斯,帕特加斯 俱乐部-黑色 20支  97*22 Serie Club,,22,97mm,20支,MOP$165.00/澳门币,https://img.pospal.cn/productImages/3896373/4e665836-43b3-4410-9344-833cc872ff13_200x200.jpg
133057416,古巴產品,帕特加斯,帕特加斯 俱乐部-黑色 100支(5盒) 97*22 Serie Club,,22,97mm,100支,MOP$810.00,https://img.pospal.cn/productImages/3823360/e392c1a1-3044-40ce-bdf1-652fd8814aae_200x200.jpg
102130186,古巴產品,蒙特,蒙特 1935马尔斯 20支 153*53 Maltes,,53,153mm,20支,MOP$12125.00,https://img.pospal.cn/productImages/3896373/0063eee8-b06d-4e36-a740-ba72d65af23e_200x200.jpg
70605109,古巴產品,蒙特,蒙特 1935大仲马 20支 130*49 Dumas,,49,130mm,20支,MOP$10888.00/澳门币,https://img.pospal.cn/productImages/3896373/5fc810b2-5265-4dd5-b830-7709f525261e_200x200.jpg
102582332,古巴產品,蒙特,蒙特 A 5支 235*47 A',,47,235mm,5支,MOP$7288.00,https://img.pospal.cn/productImages/3896373/65eb8584-dd30-46d2-906a-37c5c02e15a8_200x200.jpg
62111131,古巴產品,蒙特,蒙特 老鹰 20支 150*54 Eagle,,54,150mm,20支,MOP$8800.00,https://img.pospal.cn/productImages/3896373/c89671d8-37c6-4b59-b0d0-8a306f88d8cf_200x200.jpg
62113231,古巴產品,蒙特,蒙特 老鹰 铝管3支 150*54 Eagle,,54,150mm,3支,MOP$1320.00/澳门币,https://img.pospal.cn/productImages/3896373/7f43948b-96cb-47d1-8c35-5eb959f1bdbd_200x200.jpg
120970010,古巴產品,蒙特,蒙特 老鹰 铝管15支(5盒) 150*54 Eagle,,54,150mm,15支,MOP$6600.00,https://img.pospal.cn/productImages/3896373/70e44a01-f5fb-4561-8f3c-c364c650366e_200x200.jpg
69065865,古巴產品,蒙特,蒙特 少年 20支 112*38 Junior,,38,112mm,20支,MOP$3198.00/澳门币,https://img.pospal.cn/productImages/3896373/ecb4b53a-4a36-4b28-a3a7-8317fa7e1ec6_200x200.jpg
76004279,古巴產品,蒙特,蒙特 Open比赛(鱼雷) 20支 135*46 Regata,,46,135mm,20支,MOP$4998.00/澳门币,https://img.pospal.cn/productImages/3896373/631daf0c-49f3-4250-8612-161c25201111_200x200.jpg
76004276,古巴產品,蒙特,蒙特 大师 20支 124*50 Master,,50,124mm,20支,MOP$6874.00/澳门币,https://img.pospal.cn/productImages/3896373/5ad9bd67-5ab3-49dd-b415-d5aa3b9df922_200x200.jpg
75924180,古巴產品,蒙特,蒙特 大师 铝管3支 124*50 Master,,50,124mm,3支,MOP$1170.00/澳门币,https://img.pospal.cn/productImages/3896373/a5138118-e33d-43b3-bf82-73551c3f68cf_200x200.jpg
115922221,古巴產品,蒙特,蒙特 大师 铝管15支(5盒) 124*50 Master,,50,124mm,15支,MOP$5850.00,https://img.pospal.cn/productImages/3896373/bf69ed6c-2d50-4802-b122-ac55175473a9_200x200.jpg
90656794,古巴產品,蒙特,蒙特 宝石 25支 115*26 Joyitas,蒙特宝石有不容易在小的雪茄中找到的浓郁和水果味道，所以那些对它轻视的人，应该尝试一口。建议最小陈化三年，它会显示出深厚的潜力，如果你希望拥有一个真正优越的抽茄经验，陈化十年将是完美的。,26,115mm,25支,MOP$1788.00/澳门币,https://img.pospal.cn/productImages/3896373/11b4683c-c959-4c97-9a0c-dbe4cd0ffa48_200x200.jpg
81237454,古巴產品,蒙特,蒙特 大铝管 25支 155*42 Tubos,这款永远不会让您失望的 Habanos，来自世界上最畅销的品牌 Montecristo。所有管状雪茄中最好的。这是旅行者或偶尔吸烟者的绝佳选择。口味泥土的味道，带有可可味和一些烤坚果的味道。,42,155mm,25支,MOP$7788.00/澳门币,https://img.pospal.cn/productImages/3896373/71800b7d-54fe-4836-9ecf-9b2e857529f7_200x200.jpg
115918660,古巴產品,蒙特,蒙特 小铝管 3支 129*42 Petit Tubos,,42,129mm,3支,MOP$774.00,https://img.pospal.cn/productImages/3896373/80222bea-a808-4906-8342-600a34cec044_200x200.jpg
115918601,古巴產品,蒙特,蒙特 小铝管 15支(5盒) 129*42 Petit Tubos,,42,129mm,15支,MOP$3870.00,https://img.pospal.cn/productImages/3896373/7941ed26-1329-4480-a215-8caca9beb53f_200x200.jpg
81319617,古巴產品,蒙特,蒙特 小铝管 25支 129*42 Petit Tubos,,42,129mm,25支,MOP$5922.00/澳门币,https://img.pospal.cn/productImages/3896373/1f4ef443-c79a-4ac2-8fb4-408b27020f6a_200x200.jpg
78068996,古巴產品,蒙特,蒙特 小铝管 5支 129*42 Petit Tubos,,42,129mm,5支,MOP$1290.00/澳门币,https://img.pospal.cn/productImages/3896373/21d7cfb9-1bc9-4112-b1b3-a85ca74ead7c_200x200.jpg
77902553,古巴產品,蒙特,蒙特 小铝管 25支(5盒) 129*42 Petit Tubos,,42,129mm,25支,MOP$6450.00/澳门币,https://img.pospal.cn/productImages/3896373/7677b473-574d-472e-ab33-139de5cd7918_200x200.jpg
67021791,古巴產品,蒙特,蒙特 #2鱼雷 25支 156*52 No.2,,52,156mm,25支,MOP$7998.00/澳门币,https://img.pospal.cn/productImages/3896373/3f9845a6-a754-4225-bc39-aefc7890d63f_200x200.jpg
73041922,古巴產品,蒙特,蒙特 #2鱼雷 10支 156*52 No.2,,52,156mm,10支,MOP$3338.00/澳门币,https://img.pospal.cn/productImages/3896373/9306889a-24dd-419c-90a1-04de25f4da15_200x200.jpg
73041943,古巴產品,蒙特,蒙特 #2鱼雷 纸盒3支 156*52 No.2,,52,156mm,3支,MOP$1030.00/澳门币,https://img.pospal.cn/productImages/3896373/dac00372-c99e-4d95-aaae-0f75abcb97da_200x200.jpg
81239755,古巴產品,蒙特,蒙特 #2鱼雷 纸盒15支(5盒) 156*52 No.2,,52,156mm,15支,MOP$5150.00/澳门币,https://img.pospal.cn/productImages/3896373/51e2d0a0-89db-44cf-93c0-a7cae49ed4e5_200x200.jpg
73041726,古巴產品,蒙特,蒙特 #2小鱼雷 25支 120*52 Petit No.2,,52,120mm,25支,MOP$6088.00/澳门币,https://img.pospal.cn/productImages/3896373/3df1968e-53ab-49ca-aa6c-d5f3a4e92258_200x200.jpg
110711849,古巴產品,蒙特,蒙特 #2小鱼雷 10支 120*52 Petit No.2,,52,120mm,10支,MOP$2928.00,https://img.pospal.cn/productImages/3896373/d8c89153-d076-4907-8b19-25fbf6af6cc5_200x200.jpg
