SKU,Title,Brand,Description,Price,H Price,Stock,Dimensions,Length,Ring Size,Packaging,Tags,Image URL,Product URL
HUP003,乌普曼/优民 大高朗拿/大皇冠 铝管 (25支/盒) 【132×42】H. Upmann Coronas Major,乌普曼/优民,,3640,3800,10,132mm x 42,132,42,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/H_Upmann_Coronas_Major_03_378.jpg,https://ktcigar.com/single/?sku=HUP003&id=7039
ROM015,罗密欧．朱丽叶/罗密欧 雪松小皇冠 (25支/盒) 【129×40】Romeo Y Julieta Coronitas En Cedro,罗密欧．朱丽叶/罗密欧,,3650,3810,10,129mm x 40,129,40,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/romeo_y_julieta_coronitas_en_cedro_bn25s_03.jpg,https://ktcigar.com/single/?sku=ROM015&id=7009
QUA004,多尔塞/多尔赛 54号 (10支/盒) 【135×54】Quai D'Orsay No.54,多尔塞/多尔赛,,3670,3830,10,135mm x 54,135,54,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_148-2.jpg,https://ktcigar.com/single/?sku=QUA004&id=7078
PUN001,潘趣 48 LCDH 2016 (10支/盒) (140*48)Punch 48 LCDH 2016,潘趣,,3720,2016,10,,,,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_494-2.jpg,https://ktcigar.com/single/?sku=PUN001&id=7066
MON044,蒙特 四号 (5 X 5支/盒) 【129×42】Montecristo No.4,蒙特,,3730,3890,10,129mm x 42,129,42,,详+特,https://ktcigar.com/wp-content/uploads/2024/05/01_346-1.jpg,https://ktcigar.com/single/?sku=MON044&id=1786
MON078,蒙特 小二号 铝管 (5 X 3支/盒) 【120×52】Montecristo Petit No. 2 C/P,蒙特,,3730,3890,10,120mm x 52,120,52,,详+特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Petit_No2_CP_02_706.jpg,https://ktcigar.com/single/?sku=MON078&id=1820
MON098,蒙特 宽爱蒙多 (10支/盒) 【125×54】Montecristo Wide Edmundo,蒙特,,3730,3890,10,125mm x 54,125,54,10支/盒,特,https://ktcigar.com/wp-content/uploads/2025/03/Montecristo%20Wide%20Edmundo,https://ktcigar.com/single/?sku=MON098&id=56791
ROM005,罗密欧．朱丽叶/罗密欧 雪松/特级雪松 LCDH (10支/盒) 【141×50】Romeo Y Julieta Cedros De Luxe LCDH,罗密欧．朱丽叶/罗密欧,,3740,3900,10,141mm x 50,141,50,10支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Cedros_De_Luxe_LCDH_03_411.jpg,https://ktcigar.com/single/?sku=ROM005&id=7008
HOY018,好友 德里约赛科/里约赛科 (10支/盒) 【140×56】Hoyo De Monterrey Le Hoyo De Rio Seco,好友,,3800,3960,10,140mm x 56,140,56,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Hoyo20de20Monterrey20Le20Hoyo20de20Rio20Seco2010s_03_511.jpg,https://ktcigar.com/single/?sku=HOY018&id=7049
hoy022,好友/好朋友 圣胡安 (10枚/盒) Hoyo De Monterrey Le Hoyo De San Juan,好友/好朋友,,3800,3960,10,,,,,,https://ktcigar.com/wp-content/uploads/2024/05/hoyo_de_monterrey_le_hoyo_de_san_juan_03wm.jpg,https://ktcigar.com/single/?sku=hoy022&id=7054
HUP012,乌普曼/优民 密林/玛瑙#50号 (10支/盒) 【159×50】H. Upmann Magnum 50,乌普曼/优民,,3830,4000,10,159mm x 50,159,50,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_792-2.jpg,https://ktcigar.com/single/?sku=HUP012&id=20126
ROM045,罗密欧．朱丽叶/罗密欧 一号 (25支/盒) 【140×40】Romeo Y Julieta Romeo No.1 AT,罗密欧．朱丽叶/罗密欧,,3830,4000,10,140mm x 40,140,40,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Romeo_No1_25s_03_262.jpg,https://ktcigar.com/single/?sku=ROM045&id=26715
HOY035,好友 豪华贵族 LCDH (10支/盒) 【115×52】Hoyo De Monterrey Epicure de Luxe LCDH,好友,,3840,4010,10,115mm x 52,115,52,10支/盒,,https://ktcigar.com/wp-content/uploads/2025/03/Hoyo_LCDH_1.jpg,https://ktcigar.com/single/?sku=HOY035&id=31142
COB093*T,高希霸 世纪六号/世纪六 铝管 (3支/盒) 【150×52】Cohiba Siglo VI A/T,高希霸,,3850,4020,10,150mm x 52,150,52,3支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Siglo_VI_AT_02_677.jpg,https://ktcigar.com/single/?sku=COB093*T&id=53834
QUA067,多尔塞/多尔赛 52号 (10支/盒) 【156×52】Quai D'Orsay No.52,多尔塞/多尔赛,,3890,4060,10,156mm x 52,156,52,10支/盒,,https://ktcigar.com/wp-content/uploads/2025/03/20240405110343-Quai_dOrsay_N%C2%B052-1.jpg.webp,https://ktcigar.com/single/?sku=QUA067&id=56795
ROM036,罗密欧．朱丽叶/罗密欧 小皇族/小宫廷 (25支/盒) 【95×47】Romeo Y Julieta Petit Royales,罗密欧．朱丽叶/罗密欧,,3920,4090,10,95mm x 47,95,47,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Romeo20y20Julieta20Petit20Royales20BN25sE28094E2809402_465.jpg,https://ktcigar.com/single/?sku=ROM036&id=6995
MON083,蒙特 小铝管 纸盒 (5 X 5支/盒) 【129×42】Montecristo Petit Tubos A/T,蒙特,,3920,4090,10,129mm x 42,129,42,,详+特,https://ktcigar.com/wp-content/uploads/2024/05/01_666-1.jpg,https://ktcigar.com/single/?sku=MON083&id=22938
DV004,大卫杜夫 庆典3号铝管 (20支/盒) 【152×50】Davidoff Aniversario No.3 Tubo,大卫杜夫,,3930,4100,10,152mm x 50,152,50,20支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Aniversario20No_320Tubo2020s2004_431.jpg,https://ktcigar.com/single/?sku=DV004&id=17325
ROM066,罗密欧．朱丽叶/罗密欧 宽丘吉尔 (10支/盒) 【133×55】Romeo Y Julieta Wide Churchills,罗密欧．朱丽叶/罗密欧,,3990,4160,10,133mm x 55,133,55,10支/盒,详,https://ktcigar.com/wp-content/uploads/2025/01/no724.png,https://ktcigar.com/single/?sku=ROM066&id=7249
DV041,大卫杜夫 顶级 托罗/公牛 (25支/盒) 【152×54】Davidoff Grand Cru Toro,大卫杜夫,,4000,4170,10,152mm x 54,152,54,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Grand20Cru20Toro2025s20box2001_224.jpg,https://ktcigar.com/single/?sku=DV041&id=6944
DV156,大卫杜夫 蛇年 2025限量长矛 10支 178*43 Davidoff Limited Edition Year of the Snake 2025,大卫杜夫,,4030,4200,10,,,,,详,https://ktcigar.com/wp-content/uploads/2025/03/0017275_davidoff-year-of-the-snake-2025-lancero.png,https://ktcigar.com/single/?sku=DV156&id=58367
CUA003,库阿巴 所罗门 (10支/盒) Cuaba Salomones,库阿巴,,4050,4230,10,,,,10支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Cuaba_Salomones_03_890.jpg,https://ktcigar.com/single/?sku=CUA003&id=628
HUP013,乌普曼/优民 密林/玛瑙#50号 铝管纸盒 (5 X 3支/盒) 【159×50】H. Upmann Magnum 50 Tubos C/P,乌普曼/优民,,4050,4230,10,159mm x 50,159,50,,详,https://ktcigar.com/wp-content/uploads/2024/05/H_20Upmann20Magnum205020AT3x5s_03_795.jpg,https://ktcigar.com/single/?sku=HUP013&id=1242
MON016,蒙特 大爱/艾蒙多/爱蒙多 铝管 (5 X 3支/盒) 【135×52】Montecristo Edmundo A/T,蒙特,,4050,4230,10,135mm x 52,135,52,,详+特,https://ktcigar.com/wp-content/uploads/2024/05/01_932-2.jpg,https://ktcigar.com/single/?sku=MON016&id=1758
MON095,蒙特 公开赛系列 大师 铝管 (15支/盒) 【124×50】Montecristo Open Master A/T,蒙特,,4250,4430,10,124mm x 50,124,50,15支/盒,详+特,https://ktcigar.com/wp-content/uploads/2025/02/Montecristo_Master_AT_02_726.png,https://ktcigar.com/single/?sku=MON095&id=31435
ROM017,罗密欧．朱丽叶/罗密欧 展览/会展4号 (25支/盒) 【127×48】Romeo Y Julieta Exhibicion No. 4,罗密欧．朱丽叶/罗密欧,,4050,4230,10,127mm x 48,127,48,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Exhibicion_No4_03_509.jpg,https://ktcigar.com/single/?sku=ROM017&id=2573
rom007,罗密欧．朱丽叶/罗密欧 雪松三号 (25支/盒) 【129×42】Romeo Y Julieta Cedros De Luxe No. 3,罗密欧．朱丽叶/罗密欧,,4130,4310,10,129mm x 42,129,42,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Cedros_De_Luxe_No3_03_785.jpg,https://ktcigar.com/single/?sku=rom007&id=7010
CUA005,庫阿巴 唯我獨尊 木盒 25\支 盒 CUABA EXCLUSIVOS,庫阿巴,,4150,4330,10,,,,,详,https://ktcigar.com/wp-content/uploads/2024/09/%E5%94%AF%E6%88%91%E7%8D%A8%E5%B0%8A-%E6%9C%A8%E7%9B%92-25S-%E7%9B%92-CUABA-EXCLUSIVOS.jpg,https://ktcigar.com/single/?sku=CUA005&id=630
dv120,大卫杜夫 虎年限量版 (10支/盒) Davidoff Year Of The Tiger 2022LE,大卫杜夫,,4240,4420,10,,,,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/dav_yot_2021_1_443.jpg,https://ktcigar.com/single/?sku=dv120&id=6905
BOL006,保利华 小高朗拿 (25支/盒) Bolivar Petit Coronas,保利华,,4250,4430,10,,,,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Bolivar_Petit_Coronas_03_373.jpg,https://ktcigar.com/single/?sku=BOL006&id=314
COB073,高希霸 世纪一号/世纪一 鋁管紙盒 (5 X 3支/盒) 【102×40】Cohiba Siglo I A/T,高希霸,,4250,4430,10,102mm x 40,102,40,,详,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Siglo_I_AT_02_914.jpg,https://ktcigar.com/single/?sku=COB073&id=596
POR005,波尔．拉腊尼亚加 波尔拉腊尼亚加斗牛士 (25支/盒)  Por Larranaga Picadores,波尔．拉腊尼亚加,,4350,4540,10,,,,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/01_859-1.jpg,https://ktcigar.com/single/?sku=POR005&id=7240
ROM004,罗密欧．朱丽叶/罗密欧 猎人 (25支/盒) 【162×43】Romeo Y Julieta Cazadores,罗密欧．朱丽叶/罗密欧,,4350,4540,10,162mm x 43,162,43,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/20Romeo20y20Julieta20Cazadores_600px03_580.jpg,https://ktcigar.com/single/?sku=ROM004&id=2560
SLR002,圣路易斯．雷伊 圣路易斯·雷伊富豪 (25支/盒) Saint Luis Rey Regios,圣路易斯．雷伊,,4350,4540,10,,,,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/saint_luis_rey_regios_bn25s_03.jpg,https://ktcigar.com/single/?sku=SLR002&id=2622
ROM070,罗密欧．朱丽叶/罗密欧 长丘吉尔铝管 (10支/盒) 【178×47】Romeo Y Julieta Churchills,罗密欧．朱丽叶/罗密欧,,4390,4580,10,178mm x 47,178,47,10支/盒,,https://ktcigar.com/wp-content/uploads/2025/03/RyJ_Churchill_tub_box10.png,https://ktcigar.com/single/?sku=ROM070&id=56772
MON043,蒙特 四号 (5 X 5支/盒) 【129×42】Montecristo No.4,蒙特,,4420,4610,10,129mm x 42,129,42,,特,https://ktcigar.com/wp-content/uploads/2024/05/01_346-1.jpg,https://ktcigar.com/single/?sku=MON043&id=6973
DV131,大卫杜夫 馬杜羅 短皇冠 限量版 木盒 (20支/盒) Davidoff Maduro Short Corona,大卫杜夫,,4450,4640,10,,,,20支/盒,详,https://ktcigar.com/wp-content/uploads/2024/09/DAVIDOFF-MADURO-SHORT-CORONA-300x145-1.png,https://ktcigar.com/single/?sku=DV131&id=783
PER036,佩尔多莫双陈年佳酿/双重陈酿 12 年 日晒 罗伯图/罗拔图 (24支/盒) 【127×56】PERDOMO DOUBLE AGED 12 YEAR VINTAGE SUN GROWN ROBUSTO,佩尔多莫双陈年佳酿/双重陈酿,,4490,4680,10,127mm x 56,127,56,24支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_813.jpg,https://ktcigar.com/single/?sku=PER036&id=7154
PER085,佩尔多莫珍藏10周年康涅狄格州/康乃狄克逍遥 (25支/盒) 【153×54】PERDOMO RESERVE 10TH ANNIVERSARY CONNECTICUT EPICURE,佩尔多莫珍藏10周年康涅狄格州/康乃狄克逍遥,,4510,4700,10,153mm x 54,153,54,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Perdomo20Reserve2010th20Anniversary20Connecticut20Epicure2025s20BN2001_151.jpg,https://ktcigar.com/single/?sku=PER085&id=7153
ROM057,罗密欧．朱丽叶/罗密欧 短丘吉尔铝管 (5 X 3支/盒) 【124×50】Romeo Y Julieta Short Churchills A/T,罗密欧．朱丽叶/罗密欧,,4520,4720,10,124mm x 50,124,50,,,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Short_Churchills_AT_02_699.jpg,https://ktcigar.com/single/?sku=ROM057&id=7002
VER002,瓦格斯．陆班纳 瓦格斯·陆班纳著名 (25支/盒) Vegas Robaina Famosos,瓦格斯．陆班纳,,4640,4840,10,,,,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Vegas_Robaina_Famosos_03_137.jpg,https://ktcigar.com/single/?sku=VER002&id=2833
MON011,蒙特 双艾蒙多/双爱蒙多 纸盒 (5 X 3支/盒) 【154×50】Montecristo Double Edmundo C/P,蒙特,,4770,4980,10,154mm x 50,154,50,,详+特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Double_Edmundo_CP_02_311.jpg,https://ktcigar.com/single/?sku=MON011&id=1753
DV130,大卫杜夫 馬杜羅 罗拔图 限量版 木盒 (20支/盒) 【127×50】Davidoff Maduro Robusto,大卫杜夫,,4980,5200,10,127mm x 50,127,50,20支/盒,详,https://ktcigar.com/wp-content/uploads/2024/09/%E9%A6%AC%E6%9D%9C%E7%BE%85-%E7%BE%85%E6%8B%94%E5%9C%96-%E9%99%90%E9%87%8F%E7%89%88-%E6%9C%A8%E7%9B%92-20S-%E7%9B%92-DAVIDOFF-MADURO-ROBUSTO.jpg,https://ktcigar.com/single/?sku=DV130&id=782
PAR038,帕特加斯 D 6号 纸盒 (5 X 5支/盒) 【90×50】Partagás Serie D No. 6 C/P,帕特加斯,,5030,5250,10,90mm x 50,90,50,,特,https://ktcigar.com/wp-content/uploads/2024/05/Partagas_Serie_D_No6_CP25s_05_303.jpg,https://ktcigar.com/single/?sku=PAR038&id=7021
MON066,蒙特 公开赛系列 比赛 (20支/盒) 【135×46】Montecristo Open Regata,蒙特,,5030,5250,10,135mm x 46,135,46,20支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_195-2.jpg,https://ktcigar.com/single/?sku=MON066&id=22859
TRD016,特立尼达/千里达 维格/暗蕉/海岸/暗礁 (12支/盒) 【110×54】Trinidad Vigia,特立尼达/千里达,,5040,5260,10,110mm x 54,110,54,12支/盒,详+特,https://ktcigar.com/wp-content/uploads/2024/05/Trinidad_Vigia_SBN_03_872.jpg,https://ktcigar.com/single/?sku=TRD016&id=2720
COB102,高希霸 特级鱼雷/金字塔 铝管 (3支/盒) 【160×54】Cohiba Piramides Extra A/T,高希霸,,5160,5380,10,160mm x 54,160,54,3支/盒,特,https://ktcigar.com/wp-content/uploads/2025/02/d8ab40ad-2e53-4d7f-9d3e-7f70981191c1_640x640-removebg-preview.png,https://ktcigar.com/single/?sku=COB102&id=56749
MON036,蒙特 二号 纸盒 (5 X 3支/盒) 【156×52】Montecristo No.2 C/P,蒙特,,5180,5400,10,156mm x 52,156,52,,特,https://ktcigar.com/wp-content/uploads/2024/05/01_686-1.jpg,https://ktcigar.com/single/?sku=MON036&id=6966
PAR018,帕特加斯 路西塔尼亚/巨皇冠 (10支/盒) 【194×49】Partagás Lusitanias,帕特加斯,,5210,5440,10,194mm x 49,194,49,10支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Partagas20Lusitanias20BN10s20600px_02_865.jpg,https://ktcigar.com/single/?sku=PAR018&id=24345
PAR035,帕特加斯 D 5号 (25支/盒) 【110×50】Partagás Serie D No. 5,帕特加斯,,5490,5730,10,110mm x 50,110,50,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Partagas_Serie_D_No5_SBN25s_03_883.jpg,https://ktcigar.com/single/?sku=PAR035&id=9358
ROM061,罗密欧．朱丽叶/罗密欧 宽丘吉尔铝管 (5 X 3支/盒) 【133×55】Romeo Y Julieta Wide Churchills A/T,罗密欧．朱丽叶/罗密欧,,5280,5510,10,133mm x 55,133,55,,,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Wide_Churchills_AT_02_387.jpg,https://ktcigar.com/single/?sku=ROM061&id=7000
COB026*T,高希霸 导师 纸盒 (3支/盒) 【178×47】Cohiba Esplendidos C/P,高希霸,,5330,5560,10,178mm x 47,178,47,3支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Esplendidos_CP_02_61.jpg,https://ktcigar.com/single/?sku=COB026*T&id=53736
DV124,大卫杜夫 庆典双R 木盒 (25支/盒) 【190×50】Davidoff Anniversario Double R,大卫杜夫,,5390,5620,10,190mm x 50,190,50,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/09/%E6%85%B6%E5%85%B8%E9%9B%99R-%E6%9C%A8%E7%9B%92-25S-%E7%9B%92-DAVIDOFF-ANNIVERSARIO-DOUBLE-R.jpg,https://ktcigar.com/single/?sku=DV124&id=776
DV132,大卫杜夫 馬杜羅 公牛 限量版 木盒 (20支/盒) 【152×54】Davidoff Maduro Toro,大卫杜夫,,5390,5620,10,152mm x 54,152,54,20支/盒,详,https://ktcigar.com/wp-content/uploads/2024/09/%E9%A6%AC%E6%9D%9C%E7%BE%85-%E5%85%AC%E7%89%9B-%E9%99%90%E9%87%8F%E7%89%88-%E6%9C%A8%E7%9B%92-20S-%E7%9B%92-DAVIDOFF-MADURO-TORO.jpg,https://ktcigar.com/single/?sku=DV132&id=784
mon017,蒙特 大爱/艾蒙多/爱蒙多 纸盒 (15支/盒) 【135×52】[PCC] Montecristo Edmundo C/P,蒙特,,5430,5660,10,135mm x 52,135,52,15支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/01_927.jpg,https://ktcigar.com/single/?sku=mon017&id=6979
mon039,蒙特 三号 (25支/盒) Montecristo No.3,蒙特,,5430,5660,10,,,,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_No3_03_576.jpg,https://ktcigar.com/single/?sku=mon039&id=6970
COB055,高希霸 宾丽 (25支/盒) 【115×26】Cohiba Panetelas,高希霸,,5430,5660,10,115mm x 26,115,26,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/01_278-1.jpg,https://ktcigar.com/single/?sku=COB055&id=578
COB056,高希霸 宾丽 纸盒 (5 X 5支/盒) 【115×26】Cohiba Panetelas C/P,高希霸,,5430,5660,10,115mm x 26,115,26,,详,https://ktcigar.com/wp-content/uploads/2024/05/Cohiba_Panetelas_CP5x5_03_626.jpg,https://ktcigar.com/single/?sku=COB056&id=579
HOY029,好友 小罗伯图/小罗拔图 (25支/盒) 【102×50】Hoyo De Monterrey Petit Robusto,好友,,5470,5710,10,102mm x 50,102,50,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_419.jpg,https://ktcigar.com/single/?sku=HOY029&id=7047
POR004,波尔．拉腊尼亚加 波尔拉腊尼亚加小高朗拿/小皇冠 (50支/盒)  Por Larranaga Petit Coronas,波尔．拉腊尼亚加,,5530,5770,10,,,,50支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Por_Larranaga_Petit_Coronas_03_319.jpg,https://ktcigar.com/single/?sku=POR004&id=7241
PAR049,帕特加斯 P 2号 铝管 (15支/盒) 【156×52】Partagás Serie P No. 2 A/T,帕特加斯,,5670,5920,10,156mm x 52,156,52,15支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/2016121319412042671.jpg,https://ktcigar.com/single/?sku=PAR049&id=7025
ART032,阿图罗·富恩特唐·卡洛斯/唐卡洛斯2号/鱼雷 (25支/盒) 【152×55】ARTURO FUENTE DON CARLOS NO.2 PYRAMID,阿图罗·富恩特唐·卡洛斯/唐卡洛斯2号/鱼雷,,5800,6050,10,152mm x 55,152,55,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Arturo20Fuente20Don20Carlos20No_220Pyramid2025s20Box2003_631.jpg,https://ktcigar.com/single/?sku=ART032&id=15147
MON018,蒙特 特选 2號 木盒 (25支/盒) 【152×38】Montecristo ESPECIALE NO.2,蒙特,,5810,6060,10,152mm x 38,152,38,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Especial_03_998.jpg,https://ktcigar.com/single/?sku=MON018&id=22639
mon019,蒙特 特级2号 (25支/盒) 【152×38】Montecristo Especial No.2,蒙特,,5810,6060,10,152mm x 38,152,38,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Especial_No2_03_204.jpg,https://ktcigar.com/single/?sku=mon019&id=6969
PAR053,帕特加斯 短款 (50支/盒) 【110×42】Partagás Shorts,帕特加斯,,6110,6370,10,110mm x 42,110,42,50支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Partagas_Shorts_SLB50s_03_522.jpg,https://ktcigar.com/single/?sku=PAR053&id=9376
BOL007,保利华 皇家高朗拿/皇冠告郎拿 (25支/盒) 【124×50】Bolivar Royal Coronas,保利华,,6010,6270,10,124mm x 50,124,50,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Bolivar_Royal_Coronas_03_781.jpg,https://ktcigar.com/single/?sku=BOL007&id=7072
VER003,瓦格斯．陆班纳 瓦格斯·陆班纳联合 (25支/盒) Vegas Robaina Unicos,瓦格斯．陆班纳,,6020,6280,10,,,,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Vegas_Robaina_Unicos_03_369.jpg,https://ktcigar.com/single/?sku=VER003&id=2834
ROM009,罗密欧．朱丽叶/罗密欧 丘吉尔/长丘吉尔铝管 (5 X 3支/盒) 【178×47】Romeo Y Julieta Churchills A/T,罗密欧．朱丽叶/罗密欧,,6100,6360,10,178mm x 47,178,47,,,https://ktcigar.com/wp-content/uploads/2024/05/01_220-2.jpg,https://ktcigar.com/single/?sku=ROM009&id=6998
ROM054,罗密欧．朱丽叶/罗密欧 短丘吉尔 (25支/盒) 【124×50】Romeo Y Julieta Short Churchills,罗密欧．朱丽叶/罗密欧,,6100,6360,10,124mm x 50,124,50,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Short_Churchills_25s_03_108.jpg,https://ktcigar.com/single/?sku=ROM054&id=2609
PAR063,帕特加斯 所罗门 LCDH (10支/盒) 【184×57】Partagas Salomones LCDH,帕特加斯,,6110,6370,10,184mm x 57,184,57,10支/盒,特,https://ktcigar.com/wp-content/uploads/2025/03/PARTAGASSalomones_LCDH_Boxof10CubanCigar_1200x1200.webp,https://ktcigar.com/single/?sku=PAR063&id=56786
QUA003,多尔塞/多尔赛 50号 (25支/盒) 【110×50】Quai D'Orsay No.50,多尔塞/多尔赛,,6220,6490,10,110mm x 50,110,50,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_40-2.jpg,https://ktcigar.com/single/?sku=QUA003&id=7076
POR006,保利华 金章/金手指 (10支/盒) 【165×48】Bolivar New Gold Medal LCDH,保利华,,6220,6490,10,165mm x 48,165,48,10支/盒,详,https://ktcigar.com/wp-content/uploads/2025/02/BOLIVAR_NEW_GOLD_MEDAL_Box_Cigar_EGMcopy.png,https://ktcigar.com/single/?sku=POR006&id=31410
ROM060,罗密欧．朱丽叶/罗密欧 宽丘吉尔 (25支/盒) 【133×55】Romeo Y Julieta Wide Churchills,罗密欧．朱丽叶/罗密欧,,6530,6810,10,133mm x 55,133,55,25支/盒,详,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Wide_Churchills_25s_03_749.jpg,https://ktcigar.com/single/?sku=ROM060&id=9840
ROM029,罗密欧．朱丽叶/罗密欧 小丘吉尔 (25支/盒) 【102×50】Romeo Y Julieta Petit Churchills,罗密欧．朱丽叶/罗密欧,,6250,6520,10,102mm x 50,102,50,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Romeo_y_Julieta_Petit_Churchills_03_207.jpg,https://ktcigar.com/single/?sku=ROM029&id=7003
COB030,高希霸 吉士图/吉时途 纸盒 (5 X 5支/盒) 【126×35】Cohiba Exquisitos C/P,高希霸,,6260,6530,10,126mm x 35,126,35,,详,https://ktcigar.com/wp-content/uploads/2024/05/01_915-3.jpg,https://ktcigar.com/single/?sku=COB030&id=553
HUP009,乌普曼/优民 密林/玛瑙#46 (25支/盒) 【143×46】H. Upmann Magnum 46,乌普曼/优民,,6280,6550,10,143mm x 46,143,46,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/H_Upmann_Magnum_46_03_378.jpg,https://ktcigar.com/single/?sku=HUP009&id=7043
DV074,大卫杜夫 皇家系列罗伯图 (10支/盒) 【139×55】Davidoff Royal Release Robusto,大卫杜夫,,6310,6580,10,139mm x 55,139,55,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Davidoff20Royal20Release20Robusto2010s20Box2001_217.jpg,https://ktcigar.com/single/?sku=DV074&id=6907
MON072,蒙特 小艾蒙多/小爱蒙多 (25支/盒) 【110×52】Montecristo Petit Edmundo,蒙特,,6340,6610,10,110mm x 52,110,52,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Petit_Edmundo_03_333.jpg,https://ktcigar.com/single/?sku=MON072&id=6981
dv117,大卫杜夫 龙年 限量版 (10支/盒) Davidoff Year Of The Dragon 2024LE,大卫杜夫,,6400,6680,10,,,,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_945.jpg,https://ktcigar.com/single/?sku=dv117&id=6904
MON082,蒙特 小铝管 (25支/盒) 【129×42】Montecristo Petit Tubos,蒙特,,6470,6750,10,129mm x 42,129,42,25支/盒,特,https://ktcigar.com/wp-content/uploads/2024/05/montecristo_petit.jpg,https://ktcigar.com/single/?sku=MON082&id=6963
COB062,高希霸 奥秘/秘宓/秘密/(小天才) (10支/盒) 【110×40】Cohiba Secretos,高希霸,,6600,6890,10,110mm x 40,110,40,10支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_672-1.jpg,https://ktcigar.com/single/?sku=COB062&id=16994
HUP016,乌普曼/优民 密林/玛瑙#54号 (25支/盒) 【120×54】H. Upmann Magnum 54,乌普曼/优民,,6600,6890,10,120mm x 54,120,54,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/01_338-1.jpg,https://ktcigar.com/single/?sku=HUP016&id=20146
HOY010,好友 逍遥二号/#2号 (25支/盒) 【124×50】Hoyo De Monterrey Epicure No.2,好友,,6940,7240,10,124mm x 50,124,50,25支/盒,,https://ktcigar.com/wp-content/uploads/2024/05/Hoyo_de_Monterrey_Epicure_No2_SLB25s_03_132.jpg,https://ktcigar.com/single/?sku=HOY010&id=8514
MON055,蒙特 公开赛系列 老鹰 铝管 (5 X 3支/盒) 【150×54】Montecristo Open Eagle A/T,蒙特,,6620,6910,10,150mm x 54,150,54,,特,https://ktcigar.com/wp-content/uploads/2024/05/Montecristo_Eagle_AT_02_804.jpg,https://ktcigar.com/single/?sku=MON055&id=6955
